,1. open,2. high,3. low,4. close,5. volume
2012-08-31,12.8400,13.0500,11.1700,11.3500,315474
2012-07-31,14.3100,14.3100,11.9700,12.8000,501689
2012-06-29,15.7200,15.8200,14.0000,14.2900,247100
2012-05-31,15.3800,16.2900,14.5800,15.7200,435745
2012-04-30,14.8300,15.6800,14.4800,15.3800,327283
2012-03-30,15.6900,16.5300,13.9500,14.8300,632384
2012-02-29,15.1000,16.6800,14.7500,15.7700,491517
2012-01-31,14.1400,15.8000,13.8800,15.0900,328348
2011-12-30,13.8500,14.2400,12.4900,14.1400,458631
2011-11-30,16.2500,17.1000,13.3000,13.5300,468285
2011-10-31,15.9800,16.7200,14.5000,16.3400,248864
2011-09-30,15.5000,16.5800,14.4000,15.9800,372229
2011-08-31,16.9900,17.3200,15.0500,15.4500,305827
2011-07-29,18.7200,19.6300,16.5900,16.9900,375584
2011-06-30,16.5300,19.3400,16.0400,18.7400,474639
2011-05-31,18.2200,18.2700,15.9100,16.5500,217197
2011-04-29,18.4500,20.2500,17.5800,18.2200,594037
2011-03-31,18.4500,18.4500,18.4500,18.4500,0
2011-02-28,17.3800,18.6800,16.6300,18.4500,164472
2011-01-31,14.6800,17.5500,14.4500,17.3800,600839
2010-12-31,16.9000,17.4400,14.2400,14.6800,639631
2010-11-30,20.0600,21.0000,16.4700,17.1200,802537
2010-10-29,16.8500,22.4500,16.5700,20.0200,763033
2010-09-30,16.3200,18.5200,15.9200,16.8500,369120
2010-08-31,15.3000,16.7500,14.5800,16.4100,444443
2010-07-30,12.4600,15.3800,12.0000,15.3300,436197
2010-06-30,16.5700,16.8700,11.8200,12.2700,168085
2010-05-31,18.8500,18.8500,15.8400,16.6200,201600
2010-04-30,20.3500,21.5400,18.0700,18.8500,327623
2010-03-31,22.0500,22.5100,19.5100,20.4700,255809
2010-02-26,19.9800,22.2200,19.0000,22.0000,211790
2010-01-29,26.1300,27.1100,20.0800,20.1300,679803
2009-12-31,25.4800,27.2300,24.8100,26.1300,449545
2009-11-30,22.9000,26.5600,22.7500,25.3700,390114
2009-10-30,19.7500,23.3500,19.7500,23.2200,281497
2009-09-30,16.5100,21.8800,16.1100,19.7500,468647
2009-08-31,19.4100,19.4800,14.3100,16.4600,470817
2009-07-31,15.0000,20.0500,14.5100,19.3900,571318
2009-06-30,14.6400,15.8200,13.4900,14.9500,480218
2009-05-29,12.2600,15.5000,12.2000,14.6000,491309
2009-04-30,9.8500,12.3400,9.1900,12.2600,542735
2009-03-31,7.4000,10.2800,7.3600,9.8400,534994
2009-02-27,6.3100,9.5200,6.3000,7.3400,702775
2009-01-30,5.3600,6.3400,5.3600,6.2800,338251
2008-12-31,5.7100,6.9500,5.2800,5.3600,392915
2008-11-28,4.9400,6.3800,4.7800,5.7700,395465
2008-10-31,6.8200,6.8300,4.8800,4.9400,147412
2008-09-30,6.3200,6.9300,5.3900,6.8200,215753
2008-08-29,8.0900,8.3100,5.9800,6.4500,147566
2008-07-31,7.8700,8.9700,7.4000,8.0700,379840
2008-06-30,12.2900,12.8500,7.7000,7.8500,288790
2008-05-30,15.7400,16.3500,11.9500,12.3400,375272
2008-04-30,13.5900,15.9600,12.3000,15.7400,442716
2008-03-31,18.6000,19.4500,13.2100,13.7300,422602
2008-02-29,20.6000,22.4700,17.7800,18.8600,266009
2008-01-31,26.2900,28.7700,20.6000,20.6100,573948
2007-12-31,23.9800,28.8800,23.8000,26.2900,292787
2007-11-30,26.2900,26.3600,20.0000,23.9800,353242
2007-10-31,29.5400,32.9000,24.4800,26.2700,461646
2007-09-28,24.7000,32.0000,24.0000,29.5400,566378
2007-08-31,23.9000,25.8600,22.7000,24.5800,562003
2007-07-31,17.1500,24.7400,16.6100,23.9000,543601
2007-06-29,15.2000,19.5600,12.7300,17.2700,1027345
2007-05-31,14.3800,16.7500,13.5900,15.2000,1071955
2007-04-30,12.4600,15.0500,12.4600,14.3800,778217
2007-03-30,13.0500,14.2600,11.6900,12.7600,440395
2007-02-28,9.2200,13.4200,8.6500,13.1200,399326
