,1. open,2. high,3. low,4. close,5. volume
4/30/2012,640.77,653.14,590.2,604.85,117636800
3/30/2012,622.26,658.589,593.84,641.24,94564700
2/29/2012,584.94,625.6,579.14,618.25,94633500
1/31/2012,652.94,670.25,564.55,580.11,147136900
12/30/2011,600,646.76,599,645.9,109983800
11/30/2011,580.1,618.3,561.33,599.39,120479300
10/31/2011,509.85,602.7,480.596,592.64,154275400
9/30/2011,540.75,558.52,510.5,515.04,117140800
8/31/2011,611.22,615.5,490.86,540.96,213336700
7/29/2011,506.74,627.4992,506.38,603.69,161948200
6/30/2011,528.04,533.1999,473.02,506.38,118130800
5/31/2011,545.7,545.73,513.4,529.02,90564200
4/29/2011,588.76,595.19,519,544.1,140342000
3/31/2011,617.78,619.22,551.2801,586.76,120156600
2/28/2011,604.49,631.18,601.35,613.4,83653600
1/31/2011,596.48,642.96,595.55,600.36,119847800
12/31/2010,563,607,562.4,593.97,84484800
11/30/2010,615.73,630.85,553.31,555.71,116766000
10/29/2010,530,624.74,518.8501,613.7,158536000
9/30/2010,454.98,536.849,452.5,525.79,119281400
8/31/2010,488.99,508.6,447.65,450.02,105603500
7/30/2010,445.29,497.5,433.63,484.85,138480300
6/30/2010,480.43,509.25,444.72,444.95,119605600
5/28/2010,526.5,532.92,460,485.63,162958300
4/30/2010,571.35,597.84,521.03,525.695,145974700
3/31/2010,529.2,588.275,527.74,567.12,167380600
2/26/2010,534.602,547.5,520,526.8,103963600
1/29/2010,626.95,629.51,525.61,529.944,178021600
12/31/2009,588.13,625.99,579.18,619.98,85154200
11/30/2009,537.08,587.0599,528.241,583,81729700
10/30/2009,493,561.64,482.6,536.12,154193500
9/30/2009,459.68,507,452.59,495.85,102056300
8/31/2009,448.74,474.35,438.5605,461.67,97378800
7/31/2009,424.2,452.7,395.9801,443.05,145887200
6/30/2009,418.73,447.34,401.8901,421.59,140780100
5/29/2009,395.03,417.2329,384.69,417.23,113955500
4/30/2009,343.78,403.75,340.61,395.97,175489100
3/31/2009,333.33,359.16,289.45,348.06,227721500
2/27/2009,334.27,381,329.55,337.99,222946400
1/30/2009,308.5995,352.33,282.75,338.53,219542700
12/31/2008,286.68,329.5,262.5801,307.65,225787700
11/28/2008,357.58,372.36,247.3,292.96,315749100
10/31/2008,411.15,416.98,309.44,359.36,398191400
9/30/2008,476.77,482.18,380.71,400.52,267887800
8/29/2008,472.06,510.66,461.9,463.29,137490300
7/31/2008,520,555.68,465.6005,473.75,207962700
6/30/2008,582.5,588.04,515.09,526.42,187380600
5/30/2008,578.31,602.45,537.81,585.8,209055200
4/30/2008,447.74,584.86,441,574.29,285802500
3/31/2008,471.51,472.72,412.11,440.47,290938800
2/29/2008,528.67,541.04,446.85,471.18,354015500
1/31/2008,692.87,697.37,519,564.3,315262000
12/31/2007,691.01,724.8,652.5,691.48,170456500
11/30/2007,702.79,747.24,616.02,693,342606600
10/31/2007,569.97,707,569.61,707,310590000
9/28/2007,515.02,571.7899,510.88,567.27,138687900
8/31/2007,510.5,526.82,480.46,515.25,177222800
7/31/2007,525.49,558.58,498.88,510,233027400
6/29/2007,501,534.99,497.59,522.7001,257837700
5/31/2007,472.19,508.78,457.41,497.909,198963200
4/30/2007,457.76,492.5,452.12,471.38,185730000
3/30/2007,442.67,466,437,458.16,235995600
2/28/2007,506,506.01,443.04,449.45,227599400
1/31/2007,466,513,461.11,501.5,248923900
12/29/2006,485.98,492.4,452.3405,460.48,183144000
11/30/2006,478.755,513,465.0615,484.81,236642800
10/31/2006,401.9,491.96,398.19,476.39,316709800
9/29/2006,380.995,418.69,376.72,401.9,242858900
8/31/2006,385.11,390,363.36,378.53,213728900
7/31/2006,420.04,427.89,377.69,386.6,254787800
6/30/2006,373.54,419.33,371.6,419.33,284475000
5/31/2006,417.85,419.44,360.57,371.82,351526700
4/28/2006,389.75,450.72,387.93,417.94,370257300
3/31/2006,369,399,331.55,390,612913300
2/28/2006,389.86,406.5,337.83,362.62,594453900
1/31/2006,422.52,475.11,394.74,432.6601,597481100
12/30/2005,409.2,446.21,399.01,414.86,397165000
11/30/2005,371.86,431.24,369.01,404.9125,422908000
10/31/2005,313.63,374.75,290.685,372.14,385538000
9/30/2005,285.91,320.95,285,316.46,339965100
8/31/2005,288.48,299.72,273.35,286,285656800
7/29/2005,295.04,317.8,286.99,287.76,409487200
6/30/2005,283.2,309.25,267.43,294.15,777224400
5/31/2005,222.05,278.4,220.21,277.27,507029100
4/29/2005,181.76,224.74,179.84,220,452927500
3/31/2005,189.29,189.85,172.57,180.51,343553000
2/28/2005,194.38,216.8,181,187.99,650567500
1/31/2005,197.4,205.3,176.29,195.62,409918400
12/31/2004,181.77,199.88,168.47,192.79,290392600
11/30/2004,193.5,201.6,161.31,181.98,554632100
10/29/2004,130.8,199.95,128.9,190.64,513620700
9/30/2004,102.7,135.02,98.94,129.6,212494700
