,1. open,2. high,3. low,4. close,5. volume
4/29/2005,34.63,35.34,30.6,32.36,162491300
3/31/2005,35.06,36.5,32.82,34.27,119566600
2/28/2005,43,43.59,33.2,35.18,218655100
1/31/2005,44.95,45.44,40.26,43.22,194935200
12/31/2004,40,45.68,37.99,44.29,176014800
11/30/2004,34.23,41.5,34.15,39.68,168474900
10/29/2004,41.25,42.7,33,34.13,208568400
9/30/2004,38.23,44.28,37.36,40.86,176176900
8/31/2004,38.32,40.83,34.85,38.14,180022400
7/30/2004,53.73,54.04,37.38,38.92,202437000
6/30/2004,47.88,54.7,47.7,54.4,161251200
5/28/2004,43.45,48.68,40.55,48.5,150196500
4/30/2004,43.44,49.1,43.3,43.6,162636600
3/31/2004,42.88,45.06,39.15,43.28,154770500
2/27/2004,50.56,50.65,42.23,43.01,185747700
1/30/2004,52.76,57.82,48.6,50.4,217934700
12/31/2003,54.4,54.94,47,52.62,193675200
11/28/2003,54.8,57.49,47.67,53.97,181979000
10/31/2003,48.37,61.15,47.51,54.43,288225300
9/30/2003,46.52,51.3,44.73,48.43,202836400
8/29/2003,41.41,46.95,38.28,46.32,150718900
7/31/2003,36.33,43.1,34,41.64,229239500
6/30/2003,36.5,37.24,32.83,36.32,171470800
5/30/2003,28.68,36.09,28.15,35.89,190833800
4/30/2003,25.55,29.19,24.13,28.69,219644300
3/31/2003,22.15,28.04,21.36,26.03,164093600
2/28/2003,21.94,22.5,19.61,22.01,115941900
1/31/2003,19.19,23.29,18.55,21.85,169197200
12/31/2002,24.15,25,18.43,18.89,155610600
11/29/2002,19.29,24.5,18.2,23.35,206336300
10/31/2002,16.23,20.26,16.01,19.35,203538600
9/30/2002,14.71,17.93,14.24,15.93,146027000
8/30/2002,14.31,15.99,12.78,14.94,115341600
7/31/2002,16.17,17.16,12.26,14.46,176592200
6/28/2002,18.31,19.16,14.68,16.25,142617800
5/31/2002,16.55,20.4,15.75,18.23,154840500
4/30/2002,14.8,17.05,12.52,16.69,158958600
3/28/2002,14.13,16.96,13.55,14.3,164817800
2/28/2002,14.09,14.75,11.06,14.1,163988900
1/31/2002,10.94,15.77,9.03,14.19,322739200
12/31/2001,11.08,12.8,9.51,10.82,212455500
11/30/2001,7.08,12.4,6.6,11.32,310965300
10/31/2001,5.91,9.99,5.51,6.98,169882800
9/28/2001,8.95,9.19,5.67,5.97,126843400
8/31/2001,12.73,12.86,8.55,8.94,100687300
7/31/2001,14.1,17.42,11.07,12.49,172078700
6/29/2001,17.22,17.92,11.2,14.15,136695900
5/31/2001,15.9,17.6,13.1,16.69,144686700
4/30/2001,10.33,18.16,8.1,15.78,189780400
3/30/2001,9.875,14,9.563,10.23,167635900
2/28/2001,17.19,17.19,9.938,10.19,167374100
1/31/2001,15.81,22.38,13.56,17.31,210486800
12/29/2000,24.94,27.63,14.88,15.56,202112900
11/30/2000,35.81,40.88,22.13,24.69,159338900
10/31/2000,38.19,38.44,19.38,36.63,246733500
9/29/2000,42.13,49.63,35.5,38.44,133739700
8/31/2000,30.63,43.97,29.31,41.5,144464700
7/31/2000,36.69,43.94,27.88,30.13,198524600
6/30/2000,48.88,58.13,32.47,36.31,203140900
5/31/2000,56,62.38,40.44,49.94,130688600
4/28/2000,65.44,68.63,40.81,55.19,162012500
3/31/2000,67.63,75.25,60,67,156584600
2/29/2000,67.5,85.94,63.06,68.88,207457700
1/31/2000,81.5,91.5,58.44,64.56,262209000
12/31/1999,87.25,113,76,76.13,246476100
