,1. open,2. high,3. low,4. close,5. volume
2013-09-30,814.9500,1069.0000,777.5500,884.9500,54958105
2013-08-30,921.2501,925.7501,758.8000,804.3000,62129849
2013-07-31,1060.4000,1084.6000,892.0000,909.3000,56904576
2013-06-28,1150.0000,1166.4500,1020.5000,1069.7500,33414611
2013-05-31,1161.2000,1236.9000,1109.6500,1154.3000,31128812
2013-04-30,1055.1001,1188.0000,982.2000,1163.1500,36247231
2013-03-28,1053.6000,1150.8500,997.0000,1045.3500,39681143
2013-02-28,1195.0000,1203.1500,1026.1000,1040.3000,26369264
2013-01-31,1147.0000,1231.0000,1143.0500,1190.8500,33733597
2012-12-31,1096.9000,1159.0000,1093.1500,1137.3001,25018254
2012-11-30,1052.0000,1104.7000,1015.2001,1098.6000,33271302
2012-10-31,1058.0000,1102.4000,1032.4501,1050.0501,38681836
2012-09-28,907.7000,1086.7501,876.5000,1057.2500,49138610
2012-08-31,953.0001,988.5500,897.6500,909.3000,42620588
2012-07-31,900.0000,973.2000,885.0000,960.7500,58386743
2012-06-29,786.0000,904.7000,767.9501,899.6001,49964822
2012-05-31,884.5501,895.0000,767.0000,784.3000,54312258
2012-04-30,887.6500,917.5000,827.8501,881.4500,52827287
2012-03-30,904.9000,957.6000,843.5000,887.2500,67407126
2012-02-29,901.0000,998.5001,878.4500,906.5000,83335226
2012-01-31,690.0000,906.4000,685.1001,902.0000,77262226
2011-12-30,753.0500,791.0000,641.0000,684.6000,88564253
2011-11-30,919.5001,923.9000,706.0500,714.1500,77544589
2011-10-31,857.0000,953.2500,762.0500,930.5000,57916111
2011-09-30,892.0000,930.0000,833.1000,875.3500,50763279
2011-08-30,1055.0000,1059.0000,813.5500,873.2500,59544441
2011-07-29,1102.9001,1111.0000,1004.0001,1037.7500,42611296
2011-06-30,1082.8000,1098.9000,1004.0001,1093.1000,36609933
2011-05-31,1116.4500,1118.7000,1002.2500,1086.0000,43468035
2011-04-29,1110.0000,1137.9000,1073.2000,1114.2500,45318655
2011-03-31,983.0001,1126.0000,980.0000,1112.7500,59272619
2011-02-28,1021.0000,1072.0000,940.1501,971.0000,60712010
2011-01-31,1153.0001,1158.0000,993.5000,1020.0000,86254561
2010-12-31,1149.0000,1199.6001,1041.2000,1144.6501,54337359
2010-11-30,1186.2500,1276.6500,1093.4000,1143.6500,52747573
2010-10-29,1120.0000,1174.0001,1075.0000,1161.6500,53696669
2010-09-30,984.0001,1135.0000,962.3501,1110.3500,58934142
2010-08-31,917.9501,1023.0001,909.4500,977.3001,66150093
2010-07-30,854.0001,936.7000,829.8000,904.4500,53254900
2010-06-30,865.0000,908.8000,805.0000,862.0000,78397220
2010-05-31,945.0000,957.4001,803.3000,867.0500,87958965
2010-04-30,952.0000,1009.5001,903.9000,950.5000,68948036
2010-03-31,885.1001,969.9000,885.1001,952.7000,75614416
2010-02-26,822.0000,886.5000,787.0000,871.8500,71783280
2010-01-29,888.0000,907.3001,773.0000,830.4000,93416991
2009-12-31,868.0000,916.5000,800.5000,875.7000,109480124
2009-11-30,780.0000,939.0000,773.1000,864.3000,113994305
2009-10-30,905.0000,983.7000,756.2500,789.6001,124497012
2009-09-30,755.0000,908.4001,724.0001,904.8000,124095371
2009-08-31,762.0000,803.8000,690.6001,749.5001,188163736
2009-07-31,740.0000,807.0000,606.7000,759.0501,285846088
2009-06-30,755.0000,779.5001,651.2501,722.0000,243254807
2009-05-29,489.9000,797.0000,487.1000,740.7001,387232107
2009-04-29,338.0000,482.5000,324.0001,477.7500,467011415
2009-03-31,321.6500,387.4000,252.7500,332.6000,718779979
2009-02-27,409.0000,441.9500,311.2500,328.1000,279780342
2009-01-30,455.0000,537.9500,358.1000,416.3000,279503475
2008-12-31,356.1000,480.9000,305.0000,448.3500,342060538
2008-11-28,415.0000,491.0000,308.1000,351.4000,365245108
2008-10-31,540.1000,565.0000,282.1500,399.3500,531802480
2008-09-30,658.7500,739.0000,458.0000,534.8500,379061997
2008-08-29,610.0000,779.7000,610.0000,671.5000,211511072
2008-07-31,630.0000,779.7000,515.1001,634.8500,235434215
2008-06-30,784.0001,826.0000,611.5000,630.2000,107251599
2008-05-30,899.0000,960.9000,778.1000,788.3000,103152218
2008-04-30,775.0000,947.0000,732.0000,879.4000,123267113
2008-03-31,1061.1000,1065.0000,720.0000,770.1000,150217736
2008-02-29,1170.0000,1245.2001,996.0000,1090.9500,72921938
2008-01-31,1230.9500,1465.0000,1005.5500,1145.6501,121458882
2007-12-31,1180.0000,1326.0000,1131.0000,1232.4000,41109817
2007-11-30,1276.0000,1348.0000,1078.3000,1184.6501,48655260
2007-10-31,1063.1500,1293.0001,983.0001,1257.0000,118676502
2007-09-28,901.0000,1070.8001,881.5000,1063.1500,71748492
2007-08-31,923.8500,923.8500,806.0000,884.6501,97699809
2007-07-31,955.0000,1009.9000,900.0000,927.0500,86782288
2007-06-29,924.0001,967.0000,887.0000,955.3000,33561231
2007-05-31,871.5000,964.0001,822.0000,918.9000,34995578
2007-04-30,823.0000,994.3000,791.1501,865.9000,32553323
2007-03-30,841.0000,917.9000,795.1001,853.1000,41162346
2007-02-28,957.0000,1006.9000,801.1501,831.9000,31985078
2007-01-31,889.0000,999.0000,871.1501,940.5000,36989467
2006-12-29,875.0000,910.0000,776.2001,890.4000,25930436
2006-11-30,777.0000,925.0000,758.3000,871.4500,43082407
2006-10-31,700.0000,794.7000,672.5000,776.8501,28036180
2006-09-29,585.1001,713.0000,585.1001,699.0501,32730050
2006-08-31,551.0000,606.0000,541.5500,596.5000,47910039
2006-07-31,488.0500,567.9000,465.0000,554.0500,87168316
2006-06-30,545.0000,557.0000,440.0000,487.4000,31359441
2006-05-31,605.0000,671.0000,495.0000,536.0500,37260915
2006-04-28,592.0000,626.9000,525.0000,577.0500,23140327
2006-03-31,619.0000,628.8000,557.1500,589.2500,28732557
2006-02-28,610.0000,635.0000,566.4500,615.1001,47810867
2006-01-31,586.2500,622.0000,546.5500,609.1500,102621574
2005-12-30,540.0000,596.9500,524.2500,584.7000,91297099
2005-11-30,499.9000,552.8001,495.5000,537.1500,29707547
2005-10-31,615.9000,615.9000,472.2501,497.7000,50687221
2005-09-30,486.5000,609.3000,479.0000,600.3500,27440633
2005-08-31,540.0000,545.8000,470.0000,481.7001,21682156
2005-07-29,424.5000,550.0000,417.0000,536.0000,31249018
2005-06-30,396.8000,436.5000,391.0000,421.5500,19097976
2005-05-31,368.4001,412.2000,360.0000,392.0500,14067848
2005-04-29,399.5001,429.0000,357.5000,360.2000,31263135
2005-03-31,385.0000,418.0000,369.3000,393.0000,35756448
2005-02-28,363.8500,394.1000,357.0000,380.7500,19453823
