,1. open,2. high,3. low,4. close,5. volume
2016-04-29,2505.0500,2553.1500,2404.9500,2530.0500,3489660
2016-03-31,2182.5000,2534.0000,2163.5000,2516.0500,2175590
2016-02-29,2392.0000,2439.9500,2119.0000,2181.9000,4636642
2016-01-29,2432.1000,2436.3500,2243.7500,2391.2000,3218102
2015-12-31,2365.0000,2464.5000,2316.6500,2439.2000,3080820
2015-11-30,2497.0000,2551.0000,2333.0000,2365.2500,2447100
2015-10-30,2600.0000,2769.0000,2458.0000,2497.3000,3890400
2015-09-30,2567.0000,2641.8000,2493.9000,2587.7000,1977138
2015-08-31,2509.9000,2750.9500,2485.8000,2565.2500,2191998
2015-07-31,2565.0000,2646.6500,2455.0000,2510.0000,2926306
2015-06-30,2610.2500,2644.8500,2477.0000,2552.2000,2232706
2015-05-29,2482.0000,2646.9500,2456.6000,2610.6000,5469118
2015-04-30,2565.0000,2712.0000,2402.0000,2466.6500,4904908
2015-03-31,2675.1000,2810.0000,2501.6500,2547.0500,2846138
2015-02-28,2482.1000,2727.0000,2436.0000,2663.7500,3096568
2015-01-30,2554.3500,2599.0500,2407.4000,2481.0000,4972974
2014-12-31,2643.0000,2709.0000,2348.2500,2554.7000,2507950
2014-11-28,2645.0000,2688.0000,2551.0000,2643.1000,1961792
2014-10-31,2749.0000,2834.0000,2415.6500,2604.5500,4958506
2014-09-30,2525.0000,2780.0000,2515.0000,2738.2000,3046460
2014-08-28,2577.0000,2588.0000,2425.9500,2524.6000,2684008
2014-07-31,2415.0000,2613.3500,2336.0000,2577.3000,2827334
2014-06-30,2147.0000,2427.0000,2062.5000,2419.4500,4117374
2014-05-30,2194.0000,2253.6500,2000.5000,2144.2000,6038412
2014-04-30,2145.0000,2270.0000,2101.1500,2189.4000,3748384
2014-03-31,2270.0000,2296.9000,2014.7000,2128.2500,6676696
2014-02-28,2227.0000,2277.0000,2088.0000,2272.8000,2971126
2014-01-31,2180.0000,2384.2000,2150.0000,2236.2000,5556644
2013-12-31,2001.0000,2183.3000,1960.0000,2170.9500,4104696
2013-11-29,2110.0000,2148.0000,1970.1000,2004.6000,2940136
