,1. open,2. high,3. low,4. close,5. volume
2011-09-30,725.2388,783.0811,682.3471,736.8620,42215903
2011-08-30,763.0255,770.3184,650.4861,712.4306,29072798
2011-07-29,820.4575,825.9272,751.1744,754.5474,24316477
2011-06-30,866.4943,882.3565,755.7325,818.2696,28688744
2011-05-31,896.7601,899.7684,819.7738,867.6338,21190437
2011-04-29,956.2432,971.3761,885.7750,895.1647,18342030
2011-03-31,885.6383,961.3027,878.8923,955.1949,34971097
2011-02-28,844.1596,919.5049,806.7832,879.6671,47431088
2011-01-31,968.1399,993.6652,823.2835,838.0061,38900114
2010-12-31,897.9451,979.9909,890.8345,964.7212,26020837
2010-11-30,1022.0166,1082.0923,874.1518,899.5861,31806718
2010-10-29,904.3265,1011.8976,903.4149,998.9526,38662103
2010-09-30,848.7177,955.3772,806.9199,899.1758,39960358
2010-08-31,929.8974,938.6945,834.2230,837.6415,46632904
2010-07-30,987.8309,989.1071,915.2659,920.3710,28002383
2010-06-30,952.6423,996.3089,766.2617,990.8391,38596944
2010-05-31,934.1365,996.9470,890.0596,952.6879,46123368
2010-04-30,984.5946,1067.5064,922.6045,941.2471,33764970
2010-03-31,899.4038,1011.3506,893.3414,979.6719,33495866
2010-02-26,946.2154,965.4050,876.0663,891.5638,34392126
2010-01-29,997.3116,1079.9955,928.0286,954.0553,70571881
2009-12-31,975.3872,1021.0138,902.5033,993.1182,35386049
2009-11-30,1750.2638,2029.1737,921.8752,968.8691,69078300
2009-10-30,1996.1731,2042.3011,1751.7680,1760.5651,73267849
2009-09-30,1838.7365,2015.4995,1720.8641,2006.6567,122132808
2009-08-31,1786.7741,1936.0974,1700.1702,1826.9765,78537975
2009-07-31,1832.3552,1900.7266,1566.4356,1784.1304,117550141
2009-06-30,2101.2828,2162.6347,1684.5817,1844.5253,104417969
2009-05-29,1690.1425,2269.9325,1675.5566,2076.2133,92828388
2009-04-29,1395.0056,1681.0263,1365.1958,1643.3765,104148301
2009-03-31,1138.8862,1442.1820,1019.2362,1388.5788,152141711
2009-02-27,1217.0120,1289.2122,1094.9460,1153.2441,120723945
2009-01-30,1130.4537,1261.6813,972.7892,1208.0780,170943342
