,1. open,2. high,3. low,4. close,5. volume
2008-09-30,57.0500,60.0000,49.7500,51.7700,10694600
2008-08-29,52.1000,57.5000,49.3500,56.0100,7110500
2008-07-31,50.7100,56.0900,50.5000,52.1200,7790100
2008-06-30,54.5100,56.9300,50.4200,51.1100,6566900
2008-05-30,56.0000,56.9900,53.1400,54.5700,6262600
2008-04-30,52.9200,57.1300,51.8600,55.7800,5863800
2008-03-31,53.6600,54.7200,49.1600,52.0600,8132300
2008-02-29,53.6800,58.1400,52.8300,53.3000,9634200
2008-01-31,56.1600,56.3000,49.8700,52.8400,13536300
2007-12-31,50.3900,57.5500,49.7000,56.4200,9338000
2007-11-30,56.5000,58.5800,46.2400,51.0400,10340400
2007-10-31,49.7200,57.8000,49.7200,57.2400,6554400
2007-09-28,44.5100,51.3900,44.2200,49.5500,5900700
2007-08-31,41.9500,49.8400,41.4000,44.4800,14012700
2007-07-31,40.8900,44.8900,40.4000,42.0500,7484800
2007-06-29,43.8200,43.8800,39.3800,40.6300,8072300
2007-05-31,42.0800,46.4200,41.7300,43.4000,6428600
2007-04-30,43.2900,43.4400,41.8300,42.0800,3963600
2007-03-30,43.6200,44.4100,41.0800,43.2900,6783800
2007-02-28,43.5400,45.1200,43.3000,43.8600,7784500
2007-01-31,40.0000,44.0000,37.9000,43.5000,6276100
2006-12-29,39.2600,41.2100,38.3600,39.9000,2717000
2006-11-30,35.7500,39.3000,34.7400,39.2500,4398300
2006-10-31,31.1200,35.5200,31.0100,35.5200,9740000
2006-09-29,34.2000,34.3700,30.4600,31.2000,2139300
2006-08-31,31.0100,34.5000,29.7000,34.0700,3520500
2006-07-31,26.5300,31.4000,26.3900,31.1100,2283600
2006-06-30,25.8500,26.8900,25.6000,26.5800,3533700
2006-05-31,25.8300,26.2900,24.5000,25.9100,4255600
2006-04-28,26.1800,27.3100,25.5500,25.8300,2654400
2006-03-31,25.8800,26.9800,25.2900,26.2500,2012100
2006-02-28,27.1000,27.8000,25.3100,26.0600,1940400
2006-01-31,28.0900,29.1000,27.0800,27.2000,1562900
2005-12-30,27.5500,28.6200,27.1500,28.0900,1249900
2005-11-30,27.4000,28.6500,26.2500,27.6200,1216800
2005-10-31,28.7500,29.5000,26.6900,27.5000,2308300
2005-09-30,27.2200,30.3000,27.2200,28.9800,2465600
2005-08-31,28.0100,28.5000,26.8600,27.2600,4148500
